"order_id";"order_date";"customer_id";"order_status";"payment_method"
19847;"2025-01-31";7269;"Processing";"Credit Card"
19848;"2025-01-12";5878;"Shipped";"Debit Card"
19849;"2023-10-08";4189;"Shipped";"Debit Card"
19850;"2025-04-13";4362;"Shipped";"Credit Card"
19851;"2024-05-27";6350;"Shipped";"PayPal"
19852;"2024-05-25";6181;"Shipped";"PayPal"
19853;"2023-09-16";7795;"Shipped";"Debit Card"
19854;"2024-06-19";744;"Shipped";"Credit Card"
19855;"2024-11-25";6163;"Shipped";"PayPal"
19856;"2024-12-03";374;"Shipped";"Debit Card"
19857;"2024-01-27";5906;"Shipped";"Debit Card"
19858;"2024-05-27";4128;"Shipped";"Debit Card"
19859;"2023-11-02";8332;"Shipped";"Debit Card"
19860;"2025-06-01";5690;"Cancelled";"Cash"
19861;"2023-08-25";3021;"Processing";"Debit Card"
19862;"2024-10-26";3293;"Shipped";"PayPal"
19863;"2024-02-23";6877;"Shipped";"PayPal"
19864;"2024-11-26";6898;"Shipped";"Cash"
19865;"2024-05-17";5339;"Shipped";"Cash"
19866;"2024-01-13";1565;"Shipped";"Credit Card"
19867;"2025-02-03";58;"Shipped";"Debit Card"
19868;"2024-02-09";3497;"Shipped";"Cash"
19869;"2023-10-20";5395;"Shipped";"Debit Card"
19870;"2025-04-06";5143;"Shipped";"PayPal"
19871;"2024-09-25";2949;"Shipped";"PayPal"
19872;"2023-11-14";4474;"Shipped";"Cash"
19873;"2025-04-29";8565;"Returned";"Debit Card"
19874;"2025-06-02";3135;"Shipped";"Credit Card"
19875;"2024-04-05";1588;"Shipped";"PayPal"
19876;"2025-05-14";8970;"Processing";"PayPal"
19877;"2025-05-19";4263;"Shipped";"Debit Card"
19878;"2023-11-08";6667;"Processing";"Credit Card"
19879;"2024-10-18";3679;"Shipped";"Credit Card"
19880;"2024-11-01";999;"Shipped";"Credit Card"
19881;"2024-06-29";8752;"Cancelled";"Debit Card"
19882;"2024-06-03";3344;"Processing";"Credit Card"
19883;"2023-06-22";3502;"Shipped";"Cash"
19884;"2024-04-17";4015;"Cancelled";"Cash"
19885;"2024-02-03";5108;"Shipped";"Cash"
19886;"2024-07-21";4329;"Cancelled";"Credit Card"
19887;"2024-07-19";4656;"Shipped";"Cash"
19888;"2023-08-21";5328;"Cancelled";"Credit Card"
19889;"2024-05-06";7621;"Shipped";"Debit Card"
19890;"2024-07-17";5859;"Processing";"PayPal"
19891;"2023-07-06";5621;"Shipped";"Debit Card"
19892;"2023-07-10";9113;"Shipped";"Debit Card"
19893;"2025-06-03";7005;"Processing";"Credit Card"
19894;"2025-01-11";1243;"Shipped";"Credit Card"
19895;"2023-07-16";7016;"Shipped";"Debit Card"
19896;"2024-05-13";81;"Shipped";"Debit Card"
19897;"2024-12-25";2662;"Shipped";"Debit Card"
19898;"2025-01-07";4799;"Shipped";"Cash"
19899;"2024-08-16";541;"Shipped";"PayPal"
19900;"2024-04-21";5946;"Returned";"PayPal"
19901;"2024-03-10";6909;"Shipped";"Debit Card"
19902;"2025-01-31";9467;"Shipped";"Cash"
19903;"2023-10-05";2786;"Shipped";"Credit Card"
19904;"2025-03-04";3487;"Shipped";"Credit Card"
19905;"2024-11-28";3158;"Shipped";"Cash"
19906;"2023-12-18";4718;"Cancelled";"Credit Card"
19907;"2024-04-10";5337;"Shipped";"PayPal"
19908;"2025-04-13";7166;"Shipped";"Credit Card"
19909;"2024-09-27";2244;"Cancelled";"PayPal"
19910;"2025-03-13";9513;"Shipped";"Debit Card"
19911;"2024-09-03";2994;"Processing";"PayPal"
19912;"2024-07-26";2092;"Shipped";"PayPal"
19913;"2024-03-31";5210;"Shipped";"PayPal"
19914;"2025-05-01";7646;"Shipped";"PayPal"
19915;"2024-02-26";5741;"Shipped";"Cash"
19916;"2023-07-05";4155;"Processing";"Cash"
19917;"2024-06-01";8671;"Returned";"Credit Card"
19918;"2024-02-14";2666;"Shipped";"PayPal"
19919;"2025-06-17";6019;"Shipped";"Credit Card"
19920;"2023-07-30";1757;"Processing";"PayPal"
19921;"2025-04-03";9991;"Cancelled";"Debit Card"
19922;"2023-12-12";5714;"Shipped";"PayPal"
19923;"2024-04-14";3121;"Shipped";"Debit Card"
19924;"2025-04-15";5152;"Processing";"PayPal"
19925;"2025-03-24";5606;"Processing";"Cash"
19926;"2025-06-16";2579;"Shipped";"Cash"
19927;"2025-05-02";1027;"Shipped";"PayPal"
19928;"2023-09-15";4474;"Shipped";"Credit Card"
19929;"2023-11-19";4668;"Shipped";"PayPal"
19930;"2025-04-28";1955;"Shipped";"Credit Card"
19931;"2024-11-01";9757;"Processing";"Debit Card"
19932;"2024-02-07";587;"Processing";"Debit Card"
19933;"2025-04-22";685;"Shipped";"Debit Card"
19934;"2024-10-02";6043;"Cancelled";"Cash"
19935;"2024-12-01";3269;"Shipped";"Cash"
19936;"2025-01-03";659;"Returned";"PayPal"
19937;"2025-05-21";1297;"Shipped";"Credit Card"
19938;"2025-05-10";1526;"Shipped";"PayPal"
19939;"2023-06-28";7151;"Shipped";"Credit Card"
19940;"2023-07-07";7793;"Shipped";"Cash"
19941;"2023-06-25";6605;"Shipped";"Cash"
19942;"2024-08-22";5790;"Shipped";"PayPal"
19943;"2025-01-30";7421;"Shipped";"PayPal"
19944;"2024-02-13";5754;"Shipped";"Debit Card"
19945;"2024-10-22";9264;"Shipped";"Cash"
19946;"2025-06-10";6635;"Shipped";"Debit Card"
19947;"2024-08-20";5109;"Cancelled";"Debit Card"
19948;"2024-11-04";5248;"Shipped";"PayPal"
19949;"2023-06-29";8402;"Shipped";"PayPal"
19950;"2025-05-03";624;"Processing";"PayPal"
19951;"2025-05-10";9998;"Shipped";"PayPal"
19952;"2024-06-16";5262;"Returned";"Cash"
19953;"2024-02-01";4269;"Shipped";"Cash"
19954;"2023-12-31";5985;"Processing";"Credit Card"
19955;"2024-10-30";3750;"Shipped";"PayPal"
19956;"2023-08-05";4543;"Shipped";"Debit Card"
19957;"2025-01-17";11;"Shipped";"Debit Card"
19958;"2023-08-28";761;"Cancelled";"Debit Card"
19959;"2024-03-02";9520;"Cancelled";"Debit Card"
19960;"2023-09-06";1178;"Shipped";"PayPal"
19961;"2025-01-17";9169;"Processing";"Debit Card"
19962;"2025-04-07";2493;"Processing";"Debit Card"
19963;"2024-06-19";2390;"Shipped";"Cash"
19964;"2023-10-05";6365;"Shipped";"Cash"
19965;"2023-10-03";2553;"Shipped";"PayPal"
19966;"2023-12-13";1483;"Processing";"Credit Card"
19967;"2024-01-19";2311;"Shipped";"Cash"
19968;"2024-04-25";3742;"Processing";"Debit Card"
19969;"2023-11-20";7286;"Shipped";"Credit Card"
19970;"2023-12-11";7618;"Processing";"Debit Card"
19971;"2025-02-04";3840;"Shipped";"PayPal"
19972;"2025-03-20";7582;"Shipped";"Credit Card"
19973;"2024-02-12";2756;"Shipped";"Cash"
19974;"2025-02-11";9015;"Returned";"PayPal"
19975;"2023-07-11";3598;"Shipped";"Debit Card"
19976;"2024-06-26";8653;"Shipped";"PayPal"
19977;"2024-08-15";5238;"Shipped";"PayPal"
19978;"2024-02-04";1741;"Shipped";"Credit Card"
19979;"2024-12-01";2125;"Shipped";"Credit Card"
19980;"2025-01-24";9637;"Returned";"PayPal"
19981;"2024-05-05";5292;"Processing";"Debit Card"
19982;"2024-01-10";3098;"Shipped";"Cash"
19983;"2023-10-06";5248;"Cancelled";"PayPal"
19984;"2024-01-30";4470;"Shipped";"Credit Card"
19985;"2023-12-23";8846;"Shipped";"Debit Card"
19986;"2025-01-31";5000;"Processing";"Debit Card"
19987;"2024-08-24";8936;"Shipped";"PayPal"
19988;"2023-07-01";6567;"Shipped";"Cash"
19989;"2024-02-07";7345;"Shipped";"Credit Card"
19990;"2024-06-29";853;"Shipped";"Credit Card"
19991;"2023-12-20";4927;"Shipped";"PayPal"
19992;"2024-03-22";9754;"Processing";"PayPal"
19993;"2024-03-31";5069;"Shipped";"Debit Card"
19994;"2024-05-05";5390;"Shipped";"Debit Card"
19995;"2025-04-15";1319;"Processing";"Debit Card"
19996;"2024-09-26";122;"Shipped";"Credit Card"
19997;"2024-07-10";4255;"Processing";"Cash"
19998;"2025-01-31";8499;"Processing";"Debit Card"
19999;"2024-11-27";9305;"Processing";"PayPal"
20000;"2023-09-17";1897;"Shipped";"Debit Card"
20001;"2024-05-25";5977;"Shipped";"PayPal"
20002;"2025-04-17";8007;"Cancelled";"Debit Card"
20003;"2024-12-21";8538;"Shipped";"Credit Card"
20004;"2024-11-28";3912;"Shipped";"Cash"
20005;"2024-12-10";8341;"Shipped";"Credit Card"
20006;"2023-10-01";1040;"Shipped";"Cash"
20007;"2024-06-18";9583;"Shipped";"Credit Card"
20008;"2024-11-01";3905;"Shipped";"Credit Card"
20009;"2024-10-05";4877;"Shipped";"Debit Card"
20010;"2025-05-17";8310;"Shipped";"Debit Card"
20011;"2025-03-24";704;"Shipped";"Debit Card"
20012;"2023-09-14";2956;"Shipped";"Cash"
20013;"2023-12-09";5471;"Shipped";"Credit Card"
20014;"2024-12-12";6441;"Shipped";"PayPal"
20015;"2023-08-08";2025;"Shipped";"PayPal"
20016;"2023-09-14";4997;"Shipped";"PayPal"
20017;"2023-09-30";6570;"Shipped";"PayPal"
20018;"2023-07-28";4346;"Shipped";"Debit Card"
20019;"2023-11-01";5863;"Shipped";"Cash"
20020;"2023-10-28";5635;"Shipped";"Debit Card"
20021;"2024-04-08";998;"Shipped";"Credit Card"
20022;"2025-05-22";406;"Cancelled";"Cash"
20023;"2025-03-21";244;"Shipped";"PayPal"
20024;"2024-12-14";7968;"Shipped";"Debit Card"
20025;"2024-10-15";2415;"Processing";"Debit Card"
20026;"2024-09-22";3857;"Processing";"Credit Card"
20027;"2025-04-09";6264;"Shipped";"Debit Card"
20028;"2024-06-12";7939;"Cancelled";"Credit Card"
20029;"2023-07-31";9798;"Shipped";"Cash"
20030;"2025-04-17";8625;"Shipped";"Cash"
20031;"2024-12-11";1142;"Shipped";"Cash"
20032;"2024-10-28";4127;"Shipped";"PayPal"
20033;"2024-03-08";3025;"Processing";"Credit Card"
20034;"2025-04-12";9365;"Cancelled";"Cash"
20035;"2023-11-12";7008;"Shipped";"Cash"
20036;"2024-12-29";3457;"Shipped";"Cash"
20037;"2024-09-12";6000;"Shipped";"Debit Card"
20038;"2025-04-22";4198;"Shipped";"PayPal"
20039;"2023-06-28";9288;"Shipped";"PayPal"
20040;"2024-05-23";5825;"Shipped";"Credit Card"
20041;"2025-05-13";6767;"Shipped";"Debit Card"
20042;"2025-01-16";2853;"Shipped";"Debit Card"
20043;"2024-07-27";2456;"Cancelled";"PayPal"
20044;"2024-12-30";7515;"Shipped";"PayPal"
20045;"2023-08-27";1391;"Cancelled";"Cash"
20046;"2023-11-07";4926;"Shipped";"Credit Card"
20047;"2024-03-02";2837;"Returned";"Debit Card"
20048;"2023-10-25";618;"Shipped";"Credit Card"
20049;"2023-07-17";2470;"Shipped";"Cash"
20050;"2025-04-12";2703;"Shipped";"Credit Card"
20051;"2023-09-12";6258;"Shipped";"Cash"
20052;"2024-06-04";8106;"Shipped";"Debit Card"
20053;"2023-08-09";3166;"Shipped";"Credit Card"
20054;"2024-05-28";8452;"Shipped";"Debit Card"
20055;"2023-07-19";4431;"Cancelled";"Cash"
20056;"2024-02-07";9239;"Shipped";"Cash"
20057;"2024-06-07";5993;"Processing";"Credit Card"
20058;"2023-09-26";6598;"Processing";"Debit Card"
20059;"2024-07-20";1408;"Shipped";"PayPal"
20060;"2024-12-01";9593;"Shipped";"Cash"
20061;"2023-10-26";9202;"Processing";"Debit Card"
20062;"2023-10-08";5558;"Shipped";"Debit Card"
20063;"2023-07-04";7000;"Shipped";"Debit Card"
20064;"2024-12-31";7590;"Shipped";"PayPal"
20065;"2025-03-12";3407;"Shipped";"Cash"
20066;"2025-05-31";5701;"Shipped";"PayPal"
20067;"2023-10-22";8128;"Shipped";"PayPal"
20068;"2024-07-15";4228;"Returned";"Credit Card"
20069;"2024-07-10";9937;"Processing";"Debit Card"
20070;"2023-08-13";1546;"Processing";"Cash"
20071;"2024-09-07";7308;"Processing";"Credit Card"
20072;"2025-02-05";8133;"Returned";"Cash"
20073;"2023-08-26";135;"Shipped";"Debit Card"
20074;"2023-08-17";2860;"Shipped";"Cash"
20075;"2024-06-13";6004;"Shipped";"PayPal"
20076;"2024-05-10";1265;"Shipped";"Debit Card"
20077;"2023-09-20";1773;"Shipped";"Cash"
20078;"2025-02-25";165;"Shipped";"Credit Card"
20079;"2023-08-22";8812;"Cancelled";"PayPal"
20080;"2024-05-01";8423;"Shipped";"PayPal"
20081;"2024-12-31";6726;"Returned";"Debit Card"
20082;"2024-02-22";2781;"Processing";"Debit Card"
20083;"2025-04-07";7754;"Processing";"PayPal"
20084;"2025-05-12";5299;"Shipped";"Debit Card"
20085;"2023-09-02";9570;"Shipped";"Cash"
20086;"2025-04-30";6815;"Returned";"Debit Card"
20087;"2024-06-16";3753;"Shipped";"PayPal"
20088;"2024-09-27";3973;"Shipped";"Cash"
20089;"2025-04-20";3233;"Processing";"Debit Card"
20090;"2024-07-02";7595;"Shipped";"Cash"
20091;"2023-11-01";403;"Shipped";"Credit Card"
20092;"2024-05-18";7200;"Shipped";"Debit Card"
20093;"2024-02-02";6265;"Shipped";"Cash"
20094;"2025-03-08";4481;"Shipped";"PayPal"
20095;"2024-04-15";6620;"Shipped";"Debit Card"
20096;"2024-07-26";2608;"Shipped";"Credit Card"
20097;"2025-06-01";9383;"Processing";"Credit Card"
20098;"2023-07-19";8581;"Shipped";"Cash"
20099;"2025-05-05";3405;"Shipped";"Cash"
20100;"2024-08-19";5643;"Shipped";"Cash"
20101;"2024-06-19";9966;"Processing";"Cash"
20102;"2024-08-02";790;"Shipped";"Cash"
20103;"2023-11-19";6897;"Shipped";"Credit Card"
20104;"2023-10-26";1495;"Shipped";"Cash"
20105;"2024-09-17";2752;"Shipped";"Debit Card"
20106;"2024-08-23";9740;"Shipped";"Cash"
20107;"2024-01-22";6711;"Cancelled";"Credit Card"
20108;"2025-03-10";821;"Shipped";"PayPal"
20109;"2024-09-17";5141;"Shipped";"Debit Card"
20110;"2024-04-26";5139;"Shipped";"PayPal"
20111;"2024-02-25";9672;"Returned";"Debit Card"
20112;"2024-02-20";2370;"Shipped";"PayPal"
20113;"2023-11-05";4066;"Shipped";"Cash"
20114;"2025-06-20";1464;"Shipped";"Credit Card"
20115;"2023-10-02";1908;"Shipped";"PayPal"
20116;"2023-09-09";6202;"Shipped";"Debit Card"
20117;"2023-10-25";7896;"Cancelled";"PayPal"
20118;"2024-05-08";7826;"Processing";"PayPal"
20119;"2025-05-23";3966;"Shipped";"Cash"
20120;"2023-08-27";9509;"Processing";"PayPal"
20121;"2025-06-12";182;"Shipped";"PayPal"
20122;"2024-05-08";6001;"Shipped";"Debit Card"
20123;"2024-07-10";7246;"Shipped";"Debit Card"
20124;"2024-05-29";9153;"Shipped";"Debit Card"
20125;"2023-09-16";990;"Shipped";"Debit Card"
20126;"2025-02-05";9918;"Shipped";"Cash"
20127;"2024-05-27";6273;"Shipped";"Debit Card"
20128;"2024-10-30";707;"Shipped";"Credit Card"
20129;"2025-04-02";6653;"Shipped";"Cash"
20130;"2024-10-09";4848;"Returned";"Cash"
20131;"2025-03-15";4331;"Shipped";"PayPal"
20132;"2024-04-23";1621;"Shipped";"Credit Card"
20133;"2024-09-05";4650;"Shipped";"Debit Card"
20134;"2024-05-03";6597;"Processing";"Cash"
20135;"2025-02-25";4682;"Shipped";"Debit Card"
20136;"2024-10-17";8045;"Shipped";"Credit Card"
20137;"2024-11-17";3581;"Processing";"Cash"
20138;"2024-08-11";8615;"Shipped";"PayPal"
20139;"2025-01-15";4016;"Processing";"PayPal"
20140;"2024-11-02";3197;"Shipped";"Debit Card"
20141;"2025-02-12";6150;"Shipped";"Cash"
20142;"2024-05-18";4554;"Shipped";"Credit Card"
20143;"2023-12-12";4011;"Shipped";"Cash"
20144;"2023-12-27";6666;"Shipped";"Credit Card"
20145;"2024-04-24";4647;"Cancelled";"Debit Card"
20146;"2023-09-02";6091;"Shipped";"PayPal"
20147;"2024-08-05";3751;"Shipped";"Debit Card"
20148;"2024-06-09";9838;"Returned";"Debit Card"
20149;"2024-06-28";2537;"Shipped";"Credit Card"
20150;"2024-08-07";3260;"Shipped";"PayPal"
20151;"2024-05-16";6880;"Shipped";"PayPal"
20152;"2023-12-24";7439;"Processing";"Debit Card"
20153;"2023-11-17";2512;"Shipped";"Cash"
20154;"2024-06-28";2091;"Cancelled";"PayPal"
20155;"2024-12-25";4635;"Shipped";"Credit Card"
20156;"2023-06-25";568;"Shipped";"Debit Card"
20157;"2025-05-01";121;"Shipped";"Debit Card"
20158;"2025-05-05";6769;"Returned";"Debit Card"
20159;"2023-10-10";8508;"Shipped";"PayPal"
20160;"2024-08-18";621;"Shipped";"Cash"
20161;"2024-11-25";4064;"Shipped";"PayPal"
20162;"2025-06-02";454;"Shipped";"Credit Card"
20163;"2024-01-09";2735;"Cancelled";"Debit Card"
20164;"2024-04-23";959;"Processing";"Debit Card"
20165;"2024-01-15";763;"Shipped";"Debit Card"
20166;"2025-03-29";9553;"Shipped";"Credit Card"
20167;"2025-06-08";4336;"Shipped";"Debit Card"
20168;"2024-10-03";6521;"Shipped";"Credit Card"
20169;"2024-06-22";2052;"Shipped";"Debit Card"
20170;"2023-10-30";6990;"Processing";"Debit Card"
20171;"2025-02-04";8389;"Shipped";"Credit Card"
20172;"2023-06-24";7808;"Shipped";"PayPal"
20173;"2023-08-30";261;"Cancelled";"Cash"
20174;"2024-05-02";6747;"Shipped";"Credit Card"
20175;"2024-11-11";5891;"Processing";"Debit Card"
20176;"2024-08-15";6054;"Processing";"Cash"
20177;"2024-08-22";1281;"Processing";"Cash"
20178;"2023-07-12";136;"Shipped";"Cash"
20179;"2024-03-10";6100;"Shipped";"PayPal"
20180;"2024-11-09";7878;"Shipped";"PayPal"
20181;"2024-03-27";2546;"Shipped";"Credit Card"
20182;"2023-10-10";8561;"Processing";"Credit Card"
20183;"2023-10-17";3663;"Shipped";"Cash"
20184;"2023-11-20";6730;"Shipped";"Cash"
20185;"2024-01-29";3455;"Shipped";"PayPal"
20186;"2025-02-08";4809;"Shipped";"Debit Card"
20187;"2024-05-06";8049;"Shipped";"PayPal"
20188;"2023-06-29";6521;"Processing";"Credit Card"
20189;"2025-04-12";545;"Returned";"PayPal"
20190;"2024-02-24";6217;"Shipped";"Debit Card"
20191;"2024-08-23";7118;"Shipped";"Debit Card"
20192;"2024-03-03";4600;"Cancelled";"PayPal"
20193;"2025-03-17";3424;"Processing";"Debit Card"
20194;"2025-02-15";4806;"Shipped";"Credit Card"
20195;"2025-06-15";4484;"Shipped";"Cash"
20196;"2024-07-04";6972;"Returned";"Cash"
20197;"2024-06-15";7120;"Shipped";"Cash"
20198;"2023-10-22";1098;"Returned";"PayPal"
20199;"2024-08-26";6861;"Cancelled";"Cash"
20200;"2025-03-27";5436;"Processing";"Credit Card"
20201;"2025-02-15";1944;"Shipped";"Credit Card"
20202;"2023-06-26";1720;"Shipped";"Cash"
20203;"2024-04-17";5769;"Shipped";"Credit Card"
20204;"2024-01-11";8483;"Processing";"Cash"
20205;"2023-09-09";9167;"Processing";"Debit Card"
20206;"2025-02-07";415;"Cancelled";"PayPal"
20207;"2023-09-14";9043;"Shipped";"Debit Card"
20208;"2023-12-24";7106;"Shipped";"PayPal"
20209;"2024-03-29";2729;"Shipped";"Debit Card"
20210;"2024-12-23";7204;"Shipped";"Debit Card"
20211;"2024-07-03";4642;"Cancelled";"Debit Card"
20212;"2024-01-10";742;"Shipped";"Debit Card"
20213;"2023-08-04";592;"Shipped";"Cash"
20214;"2025-01-26";750;"Shipped";"Cash"
20215;"2024-11-05";2220;"Shipped";"PayPal"
20216;"2024-02-19";9030;"Cancelled";"Credit Card"
20217;"2024-01-24";8726;"Cancelled";"PayPal"
20218;"2024-08-24";4461;"Shipped";"Debit Card"
20219;"2023-08-22";7512;"Shipped";"PayPal"
20220;"2024-11-21";9966;"Shipped";"Credit Card"
20221;"2024-07-22";7509;"Shipped";"Credit Card"
20222;"2024-10-29";2654;"Returned";"PayPal"
20223;"2025-01-27";2571;"Shipped";"Credit Card"
20224;"2024-10-07";5749;"Returned";"PayPal"
20225;"2024-10-30";265;"Processing";"Credit Card"
20226;"2024-02-18";3596;"Shipped";"Debit Card"
20227;"2025-01-02";2035;"Shipped";"Credit Card"
20228;"2024-07-10";3203;"Shipped";"Debit Card"
20229;"2023-07-28";8574;"Processing";"PayPal"
20230;"2024-02-09";9359;"Shipped";"PayPal"
20231;"2024-04-15";389;"Returned";"Credit Card"
20232;"2025-05-13";6198;"Processing";"PayPal"
20233;"2024-10-05";2072;"Shipped";"Cash"
20234;"2025-05-06";8587;"Shipped";"PayPal"
20235;"2025-01-15";7841;"Shipped";"Credit Card"
20236;"2023-11-26";3257;"Processing";"PayPal"
20237;"2023-10-27";4020;"Shipped";"Cash"
20238;"2025-05-19";6059;"Shipped";"Credit Card"
20239;"2024-02-09";6631;"Shipped";"Cash"
20240;"2024-06-15";2860;"Processing";"Debit Card"
20241;"2024-08-11";2394;"Shipped";"Credit Card"
20242;"2024-06-04";6820;"Processing";"PayPal"
20243;"2024-09-12";6072;"Processing";"Debit Card"
20244;"2023-10-11";2051;"Shipped";"Debit Card"
20245;"2024-01-10";3122;"Processing";"Cash"
20246;"2023-10-17";9117;"Shipped";"Credit Card"
20247;"2025-01-28";4972;"Shipped";"Credit Card"
20248;"2023-10-17";7696;"Cancelled";"PayPal"
20249;"2024-09-28";3355;"Shipped";"Cash"
20250;"2024-05-24";4475;"Processing";"PayPal"
20251;"2024-09-17";3398;"Cancelled";"Debit Card"
20252;"2024-06-24";5418;"Shipped";"Debit Card"
20253;"2024-02-09";3769;"Processing";"Debit Card"
20254;"2024-06-21";6282;"Shipped";"PayPal"
20255;"2025-05-26";2982;"Shipped";"Debit Card"
20256;"2024-01-30";5522;"Shipped";"PayPal"
20257;"2025-02-12";3473;"Shipped";"Credit Card"
20258;"2024-11-01";2618;"Shipped";"Cash"
20259;"2024-04-12";5482;"Shipped";"PayPal"
20260;"2024-12-26";6210;"Shipped";"Debit Card"
20261;"2025-02-19";3500;"Shipped";"PayPal"
20262;"2024-01-10";6996;"Returned";"PayPal"
20263;"2023-10-16";7882;"Shipped";"Cash"
20264;"2023-09-28";3593;"Shipped";"PayPal"
20265;"2025-02-19";8624;"Shipped";"Cash"
20266;"2024-01-07";6055;"Cancelled";"Cash"
20267;"2024-03-10";7273;"Shipped";"Credit Card"
20268;"2024-10-09";9305;"Shipped";"Credit Card"
20269;"2023-08-08";4697;"Shipped";"Debit Card"
20270;"2025-02-19";7547;"Shipped";"Credit Card"
20271;"2024-12-29";6474;"Shipped";"Cash"
20272;"2024-01-04";5223;"Shipped";"Cash"
20273;"2024-08-14";2450;"Shipped";"Debit Card"
20274;"2025-06-01";5803;"Processing";"Debit Card"
20275;"2024-07-09";545;"Shipped";"Credit Card"
20276;"2024-11-25";6653;"Shipped";"Debit Card"
20277;"2023-10-09";6328;"Processing";"PayPal"
20278;"2024-09-23";7059;"Shipped";"Debit Card"
20279;"2023-12-11";2629;"Shipped";"Cash"
20280;"2023-08-31";3452;"Returned";"Debit Card"
20281;"2025-04-18";8730;"Shipped";"PayPal"
20282;"2023-12-21";1437;"Shipped";"PayPal"
20283;"2024-10-18";8088;"Shipped";"PayPal"
20284;"2024-02-09";6662;"Shipped";"Cash"
20285;"2024-07-02";3063;"Shipped";"Credit Card"
20286;"2023-11-30";260;"Shipped";"Cash"
20287;"2024-07-24";7552;"Shipped";"Cash"
20288;"2023-11-29";4412;"Shipped";"Credit Card"
20289;"2023-10-06";4842;"Cancelled";"Credit Card"
20290;"2024-08-01";7962;"Shipped";"Cash"
20291;"2023-11-05";719;"Shipped";"Cash"
20292;"2023-09-06";5197;"Processing";"Debit Card"
20293;"2024-09-11";2728;"Shipped";"PayPal"
20294;"2024-07-22";7547;"Shipped";"Cash"
20295;"2025-01-05";8653;"Processing";"PayPal"
20296;"2025-06-02";2855;"Shipped";"Credit Card"
20297;"2025-04-21";5201;"Cancelled";"Cash"
20298;"2024-08-18";4068;"Cancelled";"Credit Card"
20299;"2024-06-11";9895;"Cancelled";"Debit Card"
20300;"2024-10-14";2978;"Processing";"Debit Card"
